customer_id,company_name,contact_name,email,country,indUnited Statestry,company_size,initial_plan,signup_date,acquisition_channel
CUST03636,Miller-Hess,David Williams,karen93@whitaker.org,Canada,Education,Medium (11-50),Free,3/21/2024,Paid Ads
CUST03637,Harris Inc,Jacob Vasquez,zsullivan@thompson-villanueva.biz,United States,Media,Small (2-10),Business,3/31/2024,Referral
CUST03638,"Garrison, Ramos and Cannon",Michael Smith,patricia93@rowland.com,Germany,Healthcare,Medium (11-50),Business,11/6/2022,Social Media
CUST03639,Rogers and Sons,Kelly Garcia,xray@vance.org,Brazil,Real Estate,Solo,Free,7/30/2022,Social Media
CUST03640,"Adams, Kent and Hines",Robin Hughes,rebeccapoole@gibson.com,Canada,Real Estate,Large (51-200),Business,9/4/2022,Partner
CUST03641,Hill LLC,William Roberts,wallermark@aguirre.com,United Kingdom,Consulting,Solo,Free,7/5/2023,Partner
CUST03642,"Tanner, Thornton and Perez",Benjamin Little,donabbott@richards.net,United States,Education,Medium (11-50),Business,8/5/2022,Organic Search
CUST03643,Pierce LLC,Jennifer Wilson,XTAYLOR@ROGERS.COM,United States,Marketing,Small (2-10),Pro,10/13/2023,Direct
CUST03644,Obrien-Tapia,Ronald Aguilar,adavis@johnson-roberts.net,United States,Media,Medium (11-50),Free,8/4/2022,Social Media
CUST03645,Rodgers Ltd,Sarah Mendez,danielfrederick@rogers.net,Germany,Consulting,Small (2-10),Pro,8/2/2024,Referral
CUST03646,Banks PLC,Mr. Logan Bailey,xbrown@owens.com,France,Legal,Solo,Free,5/30/2023,Paid Ads
CUST03647,"Hebert, Charles and Fisher",Darin Arnold,jackson41@glenn.info,Germany,Legal,Medium (11-50),Pro,6/5/2023,Organic Search
CUST03648,Jones Ltd,Jacqueline Miles,jennifermunoz@carter-padilla.biz,India,Legal,Enterprise (200+),Pro,1/5/2023,Organic Search
CUST03649,Lewis-Martinez,Autumn Maldonado,linda19@jensen.com,Canada,Finance,Small (2-10),Pro,6/2/2024,Paid Ads
CUST03650,Smith Ltd,Shane Roberts,dtorres@robles-horton.biz,Australia,Marketing,Enterprise (200+),Pro,12/15/2022,Direct
CUST03651,Garcia Group,Joanna Beltran,michaeldowns@tran.org,United States,Healthcare,Small (2-10),Pro,4/28/2022,Social Media
CUST03652,Juarez Group,James Coleman,iwarner@garcia.info,United States,Education,Medium (11-50),Pro,7/18/2023,Partner
CUST03653,Vazquez-Nelson,Michelle Owens,kathrynwalker@webster-powell.com,Netherlands,Education,Medium (11-50),Business,1/29/2023,Partner
CUST03654,Wade and Sons,Karen Obrien,lsoto@rowe-cantu.com,India,Consulting,Small (2-10),Free,6/14/2024,Organic Search
CUST03655,Norris Group,Wesley Jones,jessica24@brewer.com,United Kingdom,Consulting,Solo,Pro,6/30/2023,Referral
CUST03656,Carter-Clarke,Jeffrey Smith,daniel52@wright.com,UAE,Education,Large (51-200),Business,9/17/2023,Organic Search
CUST03657,"Peterson, Harris and Hart",Adam Perez,cynthia45@ward.com,United States,Education,Solo,Free,3/13/2024,Organic Search
CUST03658,"Park, Hatfield and White",Amanda Wright,esparzajessica@gonzales.info,Australia,HR & Recruiting,Small (2-10),Pro,8/6/2022,Social Media
CUST03659,"Everett, Green and Mckay",John Moss,rebeccabryant@stevens.com,Singapore,Legal,Enterprise (200+),Pro,12/11/2022,Direct
CUST03660,"Fernandez, Hatfield and Wyatt",Samuel Reed,juan79@graham.com,Brazil,Consulting,Medium (11-50),Free,5/31/2023,Paid Ads
CUST03661,Huber LLC,Ana Molina,jamesmatthews@porter.com,UAE,Consulting,Solo,Pro,5/19/2023,Direct
CUST03662,"Farmer, Morris and Reed",Mary Johnson,moorejanet@rogers.com,Singapore,E-commerce,Medium (11-50),Pro,1/24/2022,Paid Ads
CUST03663,"Estrada, Tapia and Brandt",Tonya Moore,elizabeth91@proctor-allen.org,United States,Education,Small (2-10),Free,6/27/2024,Organic Search
CUST03664,Rich-Pearson,Eric Fleming,nicole87@martin.com,Canada,Healthcare,Solo,Pro,1/10/2024,Partner
CUST03665,"Walton, Obrien and Peterson",Allen Bell,james15@wilson.com,United States,Design,Small (2-10),Free,3/22/2022,Organic Search
CUST03666,Tate-Banks,Carlos Cox,GMALDONADO@SMITH.COM,United States,Consulting,Large (51-200),Free,3/26/2023,Referral
CUST03667,Harris-Ellis,Michael Watson,jacquelinewiggins@lee.net,United States,Technology,Enterprise (200+),Business,8/7/2024,Social Media
CUST03668,Mason Ltd,Laura Wilson,darlene32@reeves.com,UAE,Technology,Solo,Pro,2/13/2022,Referral
CUST03669,Davis-Rangel,Jason Gomez,bbarrett@smith.com,United States,E-commerce,Solo,Pro,3/30/2024,Organic Search
CUST03670,Melendez-Sims,Mrs. Sara Brown,carlosstephens@jackson-haas.biz,Other,Finance,Large (51-200),Business,8/28/2024,Partner
CUST03671,"Crawford, Cochran and Mccullough",Brittany Freeman,mcphersonjulie@arias.com,United States,Consulting,Medium (11-50),Free,12/26/2023,Paid Ads
CUST03672,"Garcia, Reyes and Jennings",Shaun Johnson,christopher96@figueroa.com,Canada,Consulting,Small (2-10),Free,7/10/2023,Paid Ads
CUST03673,Collier-Martinez,Theresa Holt,slawrence@davila-rios.com,United States,E-commerce,Large (51-200),Free,8/16/2022,Partner
CUST03674,"Villegas, Jones and Villegas",Casey Shaw,vmorris@wong.info,United States,Consulting,Solo,Free,6/15/2023,Paid Ads
CUST03675,Gutierrez-Dennis,Dr. Tony Brady,melissasmith@alvarado-clark.net,United Kingdom,Marketing,Small (2-10),Business,7/23/2022,Partner
CUST03676,"Deleon, Williams and Moran",Ashley Gonzalez,samanthaluna@brown-lewis.com,Canada,E-commerce,Small (2-10),Pro,2/7/2023,Direct
CUST03677,"Ramos, Ortiz and Anderson",Jonathan Smith,turnerbonnie@wilkerson.com,Canada,Technology,Small (2-10),Business,1/12/2024,Social Media
CUST03678,Moore-Wagner,Kevin Haynes,knoxlori@gentry.com,Singapore,Technology,Medium (11-50),Free,3/3/2023,Referral
CUST03679,Boyd-Williams,Taylor Miranda,jacquelineparker@rojas.net,Netherlands,Marketing,Small (2-10),Business,5/27/2024,Direct
CUST03680,"Garrett, Smith and Stone",Brandon Anderson,jillvance@dickerson.info,United States,Real Estate,Solo,Business,6/22/2024,Direct
CUST03681,Rivera and Sons,Kevin Long,zmeyer@lucero.com,United States,Consulting,Medium (11-50),Free,1/22/2023,Referral
CUST03682,"Gonzalez, Dawson and Morrison",Robert Pollard,qsummers@howell-palmer.com,Canada,Media,Small (2-10),Free,3/25/2023,Paid Ads
CUST03683,Shaw LLC,Nancy Cummings,christopher60@davis-anderson.com,United States,Finance,,Free,3/25/2023,Direct
CUST03684,Brandt-Hernandez,Michael Boyle,kathy22@dixon-lyons.info,Australia,Technology,Small (2-10),Pro,3/7/2024,Paid Ads
CUST03685,"Alexander, Bennett and Wilson",Brian Santana,drakejoel@gardner.com,France,Finance,Large (51-200),Pro,1/6/2024,Paid Ads
CUST03686,Hodge Ltd,Curtis Frank,bradley00@christensen.com,Australia,Consulting,Solo,Pro,5/6/2024,Paid Ads
CUST03687,Chan-Wallace,Travis Baker,sherrystewart@serrano.com,India,Technology,Small (2-10),Pro,6/7/2024,Direct
CUST03688,"Roberts, Russell and Williamson",Leah Mora,CASSIDY62@BOOKER-BENSON.INFO,United States,Education,Large (51-200),Pro,11/26/2023,Referral
CUST03689,Cuevas Ltd,Christopher Norris,dennis53@patterson-jackson.org,United States,Real Estate,Medium (11-50),Free,12/24/2022,Direct
CUST03690,"Brown, Marshall and Turner",Stephen Morales,LAURAKIM@ALLEN-GAMBLE.BIZ,Netherlands,Media,Solo,Pro,2/2/2022,Direct
CUST03691,"Henderson, Foster and Fleming",Barry Walsh,bethdavidson@porter-rush.com,United States,HR & Recruiting,Small (2-10),Free,6/9/2022,Partner
CUST03692,Parsons-Johnson,Lydia Collins,shamilton@lawrence-crawford.com,India,Legal,Small (2-10),Pro,4/20/2024,Referral
CUST03693,Martinez Ltd,Steven Montes,thorntonjulia@duran.com,United States,Marketing,Solo,Pro,7/19/2023,Direct
CUST03694,Robles Group,Cynthia Williamson,rsheppard@walsh-garner.com,France,E-commerce,Enterprise (200+),Pro,7/13/2024,Social Media
CUST03695,Moore-Jones,Catherine Blankenship,scott80@black.com,United States,E-commerce,Large (51-200),Business,8/15/2024,Organic Search
CUST03696,Moss Ltd,Linda Harrison,randallwesley@jones.org,Germany,Education,Large (51-200),Business,1/24/2024,Partner
CUST03697,"Rogers, Mitchell and Webb",Madeline Davis,isawyer@mitchell-jones.biz,UAE,Design,Solo,Pro,3/10/2022,Paid Ads
CUST03698,"Russell, Orozco and Evans",Leah Swanson,mark13@evans-gonzalez.com,United States,Design,Medium (11-50),Free,8/14/2022,Social Media
CUST03699,Nash-Bates,David Taylor,yleach@shaw-sloan.com,United States,E-commerce,,Free,2/28/2024,Organic Search
CUST03700,Maynard-Frost,Kathryn Brown,brittanyconway@smith.net,India,Real Estate,Small (2-10),Business,4/12/2023,Direct
CUST03701,Robinson Ltd,Erin Lara,wbrandt@burke.info,United States,HR & Recruiting,Small (2-10),Pro,5/19/2023,Paid Ads
CUST03702,Shea LLC,Scott Allison,dlewis@duncan-benson.net,Netherlands,Marketing,Small (2-10),Pro,2/15/2022,Direct
CUST03703,Reyes-Goodwin,Christopher Clark,linda04@dunlap.com,United States,Media,Solo,Free,10/5/2022,Direct
CUST03704,Hartman-Reed,Raymond Nelson,curtisjeremy@gonzalez.biz,Singapore,Media,Medium (11-50),Pro,7/30/2023,Direct
CUST03705,Cruz-Mills,Henry Reed,tyler74@smith.info,United Kingdom,Real Estate,Medium (11-50),Free,6/1/2024,Organic Search
CUST03706,Chandler and Sons,Holly Bradshaw,rothdavid@kelly.info,Canada,Healthcare,Small (2-10),Free,3/4/2024,Partner
CUST03707,Stewart Inc,Charlene Arnold,adam51@french.net,India,Legal,Medium (11-50),Business,12/13/2022,Social Media
CUST03708,Weiss Group,Jason Patterson,david18@smith.com,United States,HR & Recruiting,Large (51-200),Pro,3/29/2024,Organic Search
CUST03709,Miller-Clark,Renee Young,noahcooper@robertson.info,Australia,Media,Solo,Free,9/12/2023,Organic Search
CUST03710,Gonzalez PLC,Brandon Carlson,perezrhonda@brady.info,Germany,Marketing,Medium (11-50),Pro,6/22/2023,Direct
CUST03711,Harrell-Glover,Scott Hicks,calvin73@flores.com,India,Finance,Small (2-10),Free,4/2/2024,Paid Ads
CUST03712,Mccann-Edwards,Erin Walsh,dshaw@benitez.com,Singapore,HR & Recruiting,Small (2-10),Free,5/6/2022,Organic Search
CUST03713,Sanchez-Howard,William Ramirez,chase05@mayer.com,United States,,Large (51-200),Business,8/29/2024,Organic Search
CUST03714,Riley-Farrell,Eric Brown,miguelgibson@lane.com,Canada,Education,Medium (11-50),Free,11/24/2022,Paid Ads
CUST03715,Wagner and Sons,Jennifer Shaw,lawrencebarajas@goodman.com,Canada,Technology,Small (2-10),Business,4/23/2023,Direct
CUST03716,"Callahan, Holmes and Delgado",Brandon Turner,alyssa48@holland.org,Netherlands,E-commerce,Small (2-10),Free,5/16/2024,Direct
CUST03717,Ballard-Bush,Ashley Cervantes,gjordan@jones-santana.com,United States,Legal,Small (2-10),Pro,8/21/2023,Partner
CUST03718,Anderson-Bishop,Scott Wilson,RYANJONES@AVILA.COM,Other,Education,Solo,Pro,4/26/2023,Referral
CUST03719,"Allen, Smith and Anderson",Jessica Bird,kristen87@martinez.com,United States,E-commerce,Small (2-10),Pro,2/9/2022,Social Media
CUST03720,"Braun, Callahan and Martin",Gabriel Mccoy,ashleyduke@tyler.com,Other,Education,Medium (11-50),Free,2/24/2022,Direct
CUST03721,Harrell Group,Todd Espinoza,dcastro@bailey.com,United States,Legal,Small (2-10),Business,6/18/2024,Paid Ads
CUST03722,"Webb, Rivera and Ross",Dr. Brent Mcbride,fandrade@pitts-lopez.net,United States,Healthcare,Enterprise (200+),Business,7/11/2023,Paid Ads
CUST03723,Bates PLC,Melinda Rosales,amanda16@bean.info,India,Design,Large (51-200),Free,4/22/2022,Partner
CUST03724,Curry-Pitts,Barbara Smith,mercedeshawkins@bryant.com,United Kingdom,E-commerce,Medium (11-50),Business,8/17/2022,Partner
CUST03725,Hines-Nash,William Davis,collinsdeanna@johnson-dawson.com,Pakistan,Marketing,Small (2-10),Free,2/11/2024,Referral
CUST03726,Murray and Sons,Linda Johnson,garretttaylor@lawson.biz,United States,Real Estate,Medium (11-50),Free,4/17/2022,Partner
CUST03727,"Orr, Franco and Wilson",Kelly Garcia,xstevenson@romero.com,Brazil,Technology,Medium (11-50),Free,10/18/2022,Paid Ads
CUST03728,Martinez-Ford,Nichole Cooper,oscar98@shaw-dean.com,Singapore,Real Estate,Solo,Free,7/8/2024,Paid Ads
CUST03729,Moore-Holland,Beverly Rivers,hooversteven@mcclain.com,Germany,Finance,Solo,Business,4/24/2024,Organic Search
CUST03730,Nguyen-Mann,Amy Morris,lindazuniga@crawford.org,Canada,Marketing,Large (51-200),Pro,3/6/2022,Social Media
CUST03731,"Ortiz, Ford and Short",Brian Anderson,hernandezchristopher@robertson-wong.org,Australia,Consulting,Medium (11-50),Free,11/4/2022,Partner
CUST03732,"Porter, Strickland and Berry",Martha Baker,LWHITE@REESE-KLEIN.COM,Netherlands,Technology,Large (51-200),Business,8/30/2023,Organic Search
CUST03733,"Townsend, Brown and Smith",Wesley Knox DDS,CYNTHIA93@COOKE.COM,United States,Education,Medium (11-50),Pro,7/26/2024,Direct
CUST03734,"Rios, Perry and Wilson",Maria Hanson,AWATSON@BROWN-DAVIS.COM,Germany,Marketing,Small (2-10),Free,1/12/2023,Social Media
CUST03735,Yang Group,Alison Welch,alec74@case-kelly.net,Canada,Real Estate,Medium (11-50),Free,1/5/2022,Social Media
CUST03736,"Glenn, Meza and Smith",Joel Smith,fowlerkatherine@brown-hines.com,United States,Technology,Small (2-10),Free,8/14/2022,Direct
CUST03737,Thompson and Sons,Bryan Becker,xwallace@schultz-pruitt.com,Australia,Marketing,Large (51-200),Pro,3/9/2022,Partner
CUST03738,Romero-Jackson,Dylan Mcconnell,pricechristopher@mason.com,Other,Healthcare,Small (2-10),Pro,12/25/2022,Referral
CUST03739,"Jimenez, Cervantes and Tucker",Karen Young,PWILLIAMS@CHASE-PENA.COM,United States,HR & Recruiting,Large (51-200),Pro,7/6/2023,Referral
CUST03740,Roberts-Miller,Sara Dunn,carterbradley@smith.org,Other,Technology,Medium (11-50),Business,11/16/2023,Organic Search
CUST03741,Briggs-Young,William Meadows,yestrada@orr.com,United States,HR & Recruiting,Medium (11-50),Business,1/1/2023,Paid Ads
CUST03742,Sanders-Johnston,Kelly Davila,johnsonbreanna@morales.net,United States,Real Estate,Large (51-200),Free,9/3/2023,Organic Search
CUST03743,Gomez LLC,Tiffany Walter,chaserodriguez@padilla.info,Pakistan,Consulting,Small (2-10),Free,11/16/2022,Direct
CUST03744,Davis-Townsend,Sean Kidd,rfranklin@davis.org,Australia,Design,Small (2-10),Business,6/30/2023,Organic Search
CUST03745,Golden-Graham,Shirley Austin,larsenkimberly@chapman.com,Germany,Consulting,Medium (11-50),Free,5/27/2023,Referral
CUST03746,Dawson LLC,Michael Brown,smallerika@adams-gates.net,United Kingdom,Design,Solo,Pro,5/12/2023,Referral
CUST03747,Barrett Ltd,Lisa White,alicelewis@flores.com,United Kingdom,Healthcare,Small (2-10),Pro,3/28/2022,Direct
CUST03748,Collier LLC,Blake Morrison,alecjohnston@page.com,India,Healthcare,Large (51-200),Business,6/12/2022,Paid Ads
CUST03749,Cooke and Sons,Ronald Mitchell,iwebster@carter.com,Netherlands,Legal,Small (2-10),Business,3/30/2024,Direct
CUST03750,"Silva, Miller and Cole",Michelle Ingram,harveyrobin@hernandez-ali.com,United States,Media,Large (51-200),Pro,10/28/2022,Referral
CUST03751,Flowers and Sons,Jessica Gonzalez,bhawkins@shaffer-carlson.com,UAE,Finance,Small (2-10),Free,7/21/2023,Paid Ads
CUST03752,"Ryan, Anderson and Werner",Brad Campbell,slutz@thomas.com,Canada,Real Estate,Small (2-10),Business,4/18/2023,Direct
CUST03753,"Thompson, Randolph and Flowers",Michael Ortega,rvance@edwards.com,United States,Healthcare,,Free,4/15/2024,Direct
CUST03754,Reeves Inc,Teresa Mayer,ashleyrogers@deleon.com,Pakistan,Consulting,Large (51-200),Free,9/19/2024,Organic Search
CUST03755,Case-Crawford,Andrea Ramirez,jonesanna@evans-turner.biz,United States,E-commerce,Medium (11-50),Free,6/10/2023,Direct
CUST03756,Ray-Jefferson,Eric Williams,davisshannon@livingston-wise.com,United States,Media,Small (2-10),Free,9/21/2022,Direct
CUST03757,Robinson Inc,Nicholas Freeman,mary13@goodman-nunez.com,United States,Real Estate,Large (51-200),Business,4/15/2024,Direct
CUST03758,"Smith, Hawkins and Garza",Zachary Davis,nancysmith@frey-griffin.com,Australia,Design,Medium (11-50),Pro,11/13/2022,Direct
CUST03759,Mann-Caldwell,Scott Adkins,rogersbrittany@woods.com,United States,E-commerce,Large (51-200),Business,5/23/2023,Social Media
CUST03760,Matthews LLC,Lisa Russell,russell41@hernandez.info,Canada,E-commerce,Solo,Business,10/11/2024,Organic Search
CUST03761,Smith Inc,Brian Ayers,chadgonzalez@kelley-coleman.com,United States,Legal,Small (2-10),Free,9/9/2023,Referral
CUST03762,"Delacruz, Leonard and Reed",Charles Cooper,lisamendoza@myers.net,United States,Finance,Small (2-10),Pro,5/21/2023,Direct
CUST03763,"Mckee, Walker and Smith",Mary Decker,yluna@jensen.info,United States,Technology,Solo,Free,6/23/2022,Organic Search
CUST03764,"Kaiser, Solomon and Jackson",Steven Barnett,carmen26@franklin.net,United States,Media,Medium (11-50),Pro,8/17/2023,Social Media
CUST03765,"Morgan, Richardson and Tapia",Scott Hernandez,vanessa63@martin.com,France,Healthcare,Medium (11-50),Business,10/28/2022,Partner
CUST03766,Davis Group,Charles Mitchell,taylorward@jenkins.info,France,Real Estate,Large (51-200),Free,4/10/2023,Referral
CUST03767,Collins Group,Kathy Le,garzadaniel@barry.com,United States,Education,Medium (11-50),Pro,8/31/2022,Paid Ads
CUST03768,Harris-Martinez,Steven Lewis,FTHOMPSON@BOWMAN.ORG,United States,HR & Recruiting,Medium (11-50),Pro,8/20/2024,Referral
CUST03769,Johnson-Lawrence,Dr. George Bryant,mkim@jackson.com,United States,Design,Medium (11-50),Pro,2/25/2024,Paid Ads
CUST03770,"Lee, Garcia and Ramos",Aimee Jones,elizabeth34@johnson-green.com,Brazil,HR & Recruiting,Small (2-10),Business,8/31/2023,Paid Ads
CUST03771,Reeves and Sons,Stephanie Nelson,nancy42@branch.com,Canada,Technology,Small (2-10),Business,4/24/2022,Direct
CUST03772,Johnson-Hayes,Debra Singleton,ericwarren@peterson.org,Other,Marketing,Small (2-10),Business,9/19/2024,Direct
CUST03773,Lewis LLC,Alyssa Porter,paynesteven@perkins.com,Australia,Real Estate,Medium (11-50),Free,6/19/2023,Direct
CUST03774,Hobbs-Phillips,Julie Bush,alvarezjudy@cochran.com,Germany,Consulting,,Business,3/11/2022,Organic Search
CUST03775,"Shelton, Cole and Glover",Henry Cobb,amiller@huffman.org,Germany,Media,Small (2-10),Business,8/28/2024,Direct
CUST03776,Bauer and Sons,Kendra Murphy,camposann@hampton.com,United Kingdom,Education,Enterprise (200+),Business,4/16/2024,Paid Ads
CUST03777,"Mendoza, Diaz and Wilson",Caitlin Rasmussen,gerald81@houston.com,France,Healthcare,Solo,Free,8/18/2023,Social Media
CUST03778,Allen-Arellano,Karen Travis,josepharnold@hardy.net,United States,Marketing,Solo,Free,6/12/2023,Partner
CUST03779,Marshall-Brown,Crystal Bailey,rosejason@morrison.com,Canada,Marketing,Medium (11-50),Business,2/2/2023,Organic Search
CUST03780,Craig LLC,Richard Morrison,smithdebra@chung.org,Canada,Marketing,Small (2-10),Pro,4/17/2022,Social Media
CUST03781,Gomez PLC,Shawn Schultz,michelelee@clark.net,United States,HR & Recruiting,Small (2-10),Pro,12/18/2023,Paid Ads
CUST03782,"Harris, Wells and Nichols",John Hines,gonzalesedward@fields.com,United States,Real Estate,Small (2-10),Pro,4/3/2022,Direct
CUST03783,Espinoza-Price,Richard Davis DVM,cooperjeffrey@jones.com,Australia,Media,Medium (11-50),Free,5/26/2022,Organic Search
CUST03784,"Michael, Hess and Pruitt",April Murray,zmiller@bailey.net,United States,Healthcare,Solo,Free,1/24/2023,Referral
CUST03785,Johnson LLC,David Ortiz,malonejamie@perez.com,United States,Media,Medium (11-50),Pro,7/7/2024,Social Media
CUST03786,Juarez-Holt,Brooke Martinez,CLARKDONALD@VALDEZ-CORTEZ.COM,Canada,Consulting,Enterprise (200+),Business,2/22/2022,Referral
CUST03787,Fox and Sons,Carly Green,kelseyyang@bird.com,UAE,Media,Large (51-200),Pro,5/15/2022,Organic Search
CUST03788,"Cox, Whitaker and King",Natalie Page,adam15@walker.com,Singapore,Design,Medium (11-50),Business,5/27/2022,Direct
CUST03789,"White, Bennett and Miranda",Heather Lyons,randolphstephanie@garcia.com,United States,Consulting,Medium (11-50),Business,1/2/2024,Direct
CUST03790,Hogan and Sons,Lisa Jones,johnsonabigail@keller-huang.com,United States,Healthcare,Small (2-10),Free,12/12/2023,Organic Search
CUST03791,Norton-Clark,Michelle Lowery,georgeevans@martin-flores.com,Australia,Education,Small (2-10),Free,5/31/2022,Direct
CUST03792,"Contreras, Harrison and Young",Lisa Taylor,karenjimenez@barker-meza.com,India,Media,Large (51-200),Pro,6/11/2022,Partner
CUST03793,"Collins, Schmidt and Cherry",Marc Mejia,vjohnson@hansen.net,Germany,E-commerce,Small (2-10),Pro,3/14/2024,Organic Search
CUST03794,Hahn Inc,Brandi Shepard,rebecca60@hodge.net,Netherlands,Real Estate,Solo,Free,10/4/2024,Paid Ads
CUST03795,"Hammond, Tapia and White",John Rodriguez,fgarcia@acosta.com,India,Legal,Small (2-10),Free,1/26/2022,Referral
CUST03796,Coleman LLC,Alexander Turner,michelle11@gonzalez-middleton.org,Other,Design,Small (2-10),Business,2/7/2022,Direct
CUST03797,"Murphy, Smith and Hall",Matthew Davis,emoran@ward-martinez.org,United States,Finance,Large (51-200),Business,11/3/2022,Social Media
CUST03798,Dyer-Morgan,David Hicks,gillshelley@singleton.net,Singapore,Legal,Medium (11-50),Free,11/25/2022,Referral
CUST03799,Hampton LLC,Carl Mason,fieldscarolyn@baker.com,India,Design,Small (2-10),Business,3/28/2024,Organic Search
CUST03800,Boyd Ltd,Steven Riley,nunezkayla@murray-walker.info,Australia,Consulting,Solo,Free,6/29/2024,Direct
CUST03801,Snow-Nguyen,Chelsea Morton,pricenancy@garcia-martin.com,United States,E-commerce,Enterprise (200+),Business,11/24/2023,Paid Ads
CUST03802,"Fowler, Richmond and Combs",Thomas Craig,collinselizabeth@harvey.com,India,Finance,Small (2-10),Free,2/22/2023,Organic Search
CUST03803,Rogers and Sons,Donna Ray,qgonzales@robinson-walker.com,Germany,,Small (2-10),Free,1/24/2023,Direct
CUST03804,Stewart Ltd,Jose Williams,brittanymartin@howard.com,Singapore,Legal,Large (51-200),Business,4/20/2022,Direct
CUST03805,Murphy-Higgins,Kayla Livingston,bellcynthia@wright.com,Other,HR & Recruiting,Solo,Free,9/16/2024,Partner
CUST03806,"Jackson, Hernandez and Mack",Angelica Richard,haysmatthew@hansen.com,Australia,Design,Medium (11-50),Pro,8/29/2022,Partner
CUST03807,Williamson PLC,Dylan Anderson,john49@pearson.com,France,Consulting,Solo,Free,8/1/2023,Social Media
CUST03808,"Barker, Garcia and Lowe",Bianca Gilbert,englishrobin@mckinney.com,United States,Education,Small (2-10),Free,2/15/2024,Direct
CUST03809,Graham and Sons,Christopher Gray,swilliams@white.net,United Kingdom,HR & Recruiting,Large (51-200),Free,4/7/2022,Direct
CUST03810,Smith LLC,Jessica Howell,pedromiller@craig.net,United States,HR & Recruiting,Enterprise (200+),Business,4/5/2024,Paid Ads
CUST03811,Nelson-Green,Lindsey Floyd,charles27@cox.com,United Kingdom,Technology,Medium (11-50),Pro,2/7/2022,Social Media
CUST03812,"Gordon, King and Ross",Franklin Marquez,ksavage@porter.org,Pakistan,Media,Small (2-10),Free,9/4/2024,Partner
CUST03813,Baldwin-Vaughn,Amanda Miller,sydney71@smith.com,France,Consulting,Medium (11-50),Pro,4/27/2022,Partner
CUST03814,Jones Ltd,Monica Martin,marcarmstrong@walton-lee.com,United States,Design,Large (51-200),Free,2/7/2023,Direct
CUST03815,"Griffin, Patterson and Morris",Cheryl Stevens,chandlerjoshua@cooper.com,India,Media,Medium (11-50),Free,11/26/2023,Social Media
CUST03816,Cox-Bass,Chad Johnson,charles13@sanchez-sanchez.com,United States,Design,Small (2-10),Free,4/15/2024,Direct
CUST03817,"George, Thornton and Weber",Stephanie White,villadavid@hall.info,UAE,Consulting,Small (2-10),Business,2/9/2024,Partner
CUST03818,"Stewart, Jones and Boyd",Adam Scott,leonardanderson@perez.com,United States,Education,Medium (11-50),Free,2/27/2024,Social Media
CUST03819,"Allen, Fields and French",Steven Rodriguez,julian43@brown.com,United States,Technology,Enterprise (200+),Pro,7/7/2024,Organic Search
CUST03820,Andersen-Sanchez,Megan Jones,monica32@oneal.org,United States,Technology,Small (2-10),Free,3/16/2024,Referral
CUST03821,Richards Ltd,Philip Kelley,chandlersean@davidson.com,United States,HR & Recruiting,Medium (11-50),Pro,4/1/2022,Partner
CUST03822,Lopez-White,Samantha Davidson,ldunlap@khan-hurley.biz,United States,Marketing,,Pro,5/28/2024,Organic Search
CUST03823,Gonzalez and Sons,Diana Nicholson,stephenhogan@ayala.com,Australia,Technology,Medium (11-50),Business,3/20/2023,Partner
CUST03824,Fisher Inc,Richard James,ramosrandall@hughes.info,Germany,Real Estate,Solo,Free,5/1/2023,Referral
CUST03825,Romero-Pierce,Corey Tran,grivera@smith.biz,United States,Education,Small (2-10),Business,11/26/2023,Direct
CUST03826,Nixon Group,Betty Robinson,emily76@dixon.biz,India,Real Estate,Small (2-10),Business,8/15/2024,Partner
CUST03827,"Bowman, Yang and Jones",Katrina Smith,moorejamie@byrd.org,Pakistan,Legal,Solo,Pro,1/18/2023,Social Media
CUST03828,Hill-Pearson,Sean Cooper,gordon83@hancock.com,United States,Media,Enterprise (200+),Business,3/30/2022,Partner
CUST03829,"Harris, Garcia and Clark",SUnited Statesn Raymond,fwalker@le.com,United States,Consulting,Small (2-10),Pro,10/21/2023,Organic Search
CUST03830,Tran Inc,Kathy Simmons,johncox@johnson-eaton.com,United States,Design,Medium (11-50),Pro,10/16/2023,Referral
CUST03831,"Pacheco, Brock and Watson",Albert Peters,peter06@davis-weeks.info,United States,HR & Recruiting,Solo,Pro,11/6/2023,Direct
CUST03832,Hill Inc,Krystal Buchanan,wrhodes@hopkins.info,India,,Medium (11-50),Free,9/5/2022,Direct
CUST03833,Davidson Group,Ethan Schroeder,jford@pratt-perkins.info,United States,Education,Large (51-200),Pro,3/9/2023,Social Media
CUST03834,Perez-Howell,Tyler West,connor39@quinn.com,France,Consulting,Medium (11-50),Pro,11/18/2022,Organic Search
CUST03835,Alvarez-Hart,Ms. Heather Wang,hickmanchase@allen.com,Germany,E-commerce,Solo,Pro,10/7/2024,Organic Search
CUST03836,"Fernandez, Morgan and Solis",Sandra Moore,xjohnson@haynes-warren.com,Pakistan,Consulting,Small (2-10),Business,4/26/2023,Referral
CUST03837,Campbell-Schultz,Daniel Adams,leejennifer@bowman-mitchell.com,United States,HR & Recruiting,Solo,Free,5/16/2024,Paid Ads
CUST03838,Villarreal PLC,Joanne Hogan,robertwright@perez.com,Brazil,Education,Small (2-10),Free,5/13/2024,Organic Search
CUST03839,Davis Group,Jessica Williams,bradfordblake@pruitt-odom.org,Canada,Finance,Solo,Free,1/20/2024,Partner
